listing_id,state,user_id,category_id,title,description,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,category_path,category_path_ids,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,recipient,occasion,style,non_taxable,is_customizable,is_digital,file_data,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
623466544,active,100252069,69150367,"Derby Bridal Shower Sign, Date Night Sign, Downloadable File Only, Kentucky Derby Sign, Instant Download, Printable Derby","Info about this Kentucky Derby Party Print:

&lt;&lt;&lt;&lt; PLEASE READ BEFORE PLACING YOUR ORDER - THIS IS A DOWNLOAD ONLY - NO PHYSICAL PRODUCT WILL BE SHIPPED &gt;&gt;&gt;

8.5 x 11 inch digitial download file - &quot;Talk Derby To Me&quot; (Gold frame and watermark will not print on your download)

Please read and understand each product&#39;s description carefully as well as our shop policies before placing your order.

No changes will be made to the instant downloads. All sales are final. There are no refunds and/or exchanges on digital products.

► FILE FORMAT: PDF file. 

► OPEN PDF WITH LATEST VERSION OF ADOBE READER®!! It&#39;s a FREE Program you can download here: http://get.adobe.com/reader/

* This file cannot be edited in any other design software programs. 
* This listing does not include any color changes, layout changes, font 
   re-sizing, cropping of template, inserting of text or printing. It is ONLY for a digital download.
* Graphics are NOT editable.
* All designs are one-sided.
* For copyright reasons, I have security protected the file, and it cannot be edited.


--------------------------------------------------------------------------------------------
FILE INCLUDES
--------------------------------------------------------------------------------------------
1. Date Night (share your best date idea for the new Mr & Mrs) Printable Sign in 8.5 x 11 inch PDF 


Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.



**HOW THIS WORKS**
--------------------------------------------------------------------------------------------
1.	INSTANTLY DOWNLOAD YOUR FILES
After payment, follow the link to your Etsy Download page (or find it on your Etsy Purchases page) and click on the Download Now button.

2.	OPEN YOUR FILES IN ADOBE READER
Files ONLY work in Adobe Reader! Make sure you have the latest full version installed – download it for FREE at http://get.adobe.com/reader/

► MAC users need to open files directly from Adobe Reader and NOT Preview.

4.	CHOOSE YOUR PAPER
This print is formatted to print on US Letter (8.5 x 11) size paper. I recommend printing on sturdy white card stock.

5.	PRINT YOUR FILES
Print at home or take files to a print shop (ex: FedEx or Staples). Please tell them to open the files in LATEST version of Adobe Reader. Any other programs will ask for a security code.

You CANNOT print the files as photos at a photo lab (they are not JPEG or photo file types) or at online photo print shops. 


--------------------------------------------------------------------------------------------
INSTRUCTIONS
--------------------------------------------------------------------------------------------
Along with your purchased file you will receive an Instructions page with your download together with frequently asked questions and solutions to common problems page (troubleshooting page).

--------------------------------------------------------------------------------------------
ENFETE TERMS OF USE
--------------------------------------------------------------------------------------------
This file is for personal use only. It is not to be used for commercial purposes. Your purchase is your acceptance of these terms. You may not copy, share, sell or distribute the file in any form. This listing includes digital files only. No physical items will be shipped. 

--------------------------------------------------------------------------------------------
REFUNDS AND EXCHANGES
--------------------------------------------------------------------------------------------
Items are digital and therefore Enfete cannot offer a refund or an exchange on items already emailed. 

If you have any issues with the file I am happy to help.

--------------------------------------------------------------------------------------------
© COPYRIGHTS
--------------------------------------------------------------------------------------------
All designs are © Copyright 2019 Enfete and their respective designers. All Rights Reserved.


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571372978,1582003778,1534597768,1572530983,5.25,USD,23,[],"['printable', 'talk derby to me', 'print at home', 'date night sign', 'derby bridal shower', 'bridal shower game', 'date night ideas', 'instant download', 'date night game', 'kentucky derby sign', 'kentucky derby print', 'bridal shower advice', 'photo guest book']",['Paper Goods'],[69150367],['digital file'],25361173,,1534597768,https://www.etsy.com/listing/623466544/derby-bridal-shower-sign-date-night-sign?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,66,4,,,,i_did,false,2010_2019,,oz,,,,in,False,,,,False,False,True,1 PDF,True,en-US,False,1334,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Banners & Signs']",False,False
676422340,active,100252069,69150367,Wedding Signs - Mr and Mrs,"This gorgeous foiled Mr & Mrs Backdrop (rose gold or gold available)  is the perfect decoration for your wedding day! The stunning scripted font will look beautiful at all wedding venues and sure to be loved by all.  could be hung against a wall at the wedding reception or even behind the top table. Use with other hanging decorations create your perfect wedding set-up. Layer over fans or buntings to create a truly designer look.

The choose rose gold or gold. 

Rose gold foiled Mr and Mrs backdrop measures 5 feet in length and 8.5 inches (H)

Gold foiled Mr and Mrs backdrop measures approximately 6.5 feet in length and 8.5 inches (H).

Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.

Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571369588,1582000388,1552484184,1572530955,12.00,USD,28,[],"['mr and mrs sign', 'rose gold wedding', 'gold decorations', 'wedding decorations', 'reception backdrop', 'rehearsal dinner', 'engagement party', 'gold mr and mrs', 'wedding send off', 'getaway car', 'newlywed sign', 'mr and mrs chairs', 'wedding signs']",['Paper Goods'],[69150367],"['rose gold foil Mr and Mrs bunting', 'gold foil Mr and Mrs bunting']",20641533,,1570681395,https://www.etsy.com/listing/676422340/wedding-signs-mr-and-mrs?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,9,4,30193416802,1,3,someone_else,true,2010_2019,8,oz,12,10,1,in,False,,,,False,True,False,,True,en-US,True,1334,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Banners & Signs']",False,False
683518953,active,100252069,69150433,"Rose Gold Team Bride Napkins, Floral, Mimosa Bar, Bridal Shower Decor","Our gorgeous Team Bride paper napkins shine brightly with the unique rose gold foiling! Wow the Bride-to-be at her bridal shower by serving tasty treats at the party with these fabulous napkins.

These chic floral napkins have a stunning Team Bride foiled beautifully in rose gold on a pretty floral background! Use at the Hen Party to celebrate in style with everyone in style. Perfect with our floral team bride sashes.


Each pack includes 16 napkins which measure: 6.25 inches (H) x 6.25 inches  (W)


Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.

Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571367677,1581998477,1550273934,1572530961,6.50,USD,38,['GR-FH-205'],"['shabby chic', 'kiss the miss', 'tea party supplies', 'blush bachelorette', 'bridal shower napkin', 'rose gold napkins', 'mimosa bar', 'bubbly bar napkins', 'her 30th birthday', 'team bride', 'rose gold bridal', 'bridesmaid party', 'floral bridal shower']",['Supplies'],[69150433],['Paper'],25201805,,1557265714,https://www.etsy.com/listing/683518953/rose-gold-team-bride-napkins-floral?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,182,21,30193416802,1,3,someone_else,true,2010_2019,5,oz,8,6,4,in,False,,,,False,False,False,,True,en-US,False,6858,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Tableware', 'Napkins']",False,False
558630988,active,100252069,69150433,"New Years Eve Confetti Poppers, NYE Party Poppers","Choose these elegant push pops for your New Years&#39; Eve Party or wedding perfectly. These confetti poppers are customizable! Filled with your choice of custom tissue paper confetti these little push-pop poppers are the perfect Wedding Send Off Confetti! Use for a New Year&#39;s Eve Party - and party in Roaring 20s Style in black and gold! Just push up the confetti and it rains down at your party!!

Party Popper is approximately 7 inches from top to bottom.  Approximate 2 inch diameter at widest point.

The label has &quot;Happy New Year&quot; in a black script font on the gold sparkly background.

The price is for ONE popper.  Please select the total number you need!


Popper, AS SHOWN, has gold metallic, black sparkle, dark grey, cream and a touch of rose gold, with a sprinkle of real GOLD GLITTER inside each popper. 


 If you want your poppers just like those shown, select  &#39;as shown&quot;  from the drop-down.  For custom colors, select the MAIN color you want from the drop-down, then add any additional colors in the notes box at checkout.  Please note in the box if you want gold or silver glitter added to your poppers.


Custom Confetti colors: mint, navy, blush, hot pink, azalea pink, baby blue, burgundy, plum, black sparkle, gold metallic, silver metallic, rose gold, antique gold, dark grey, light grey, cream, rose gold, lapis blue, teal blue, lavender, forest green, apple green, bright green, red, orange, sunflower yellow, yellow, white, white birch, parchment, brown and black.

The current processing time is 3-5 days.  

Please note, these are hand pump action confetti poppers - they are not pressurized.  Supervise children when using.  Point away from the face.

If you need larger quantities for an event, please message me. On orders of poppers over $50, I offer a discount, so please message me to receive the code! 

I want to ensure you receive everything well in advance of your event.  


TO ORDER:

1) Select either &quot;As Shown&quot; or the main color of confetti you want from the drop-down.

2) Select the quantity that you want.

3) Add to cart

4)  List any ADDITIONAL colors you would like in your confetti in the NOTES section at checkout (up to FOUR custom colors)   Confetti is square hand cut confetti made from tissue paper.  (Rose Gold is a combination of tissue paper and mylar.)  


Complete your entire NYE bash with EnFete.  We have cups, plates, napkins, champagne flutes, bubbly bar supplies, appetizer picks, and backdrop fans and curtains.  All ready to help you celebrate and bring in the New Year in EnFete style.

Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571353867,1581984667,1510772115,1572530942,5.00,USD,34,['HM-CP-NYE'],"['confetti poppers', 'wedding poppers', 'Wedding Send off', 'send off ideas', 'custom poppers', 'Gatsby Confetti', 'New Years Eve Popper', 'push up confetti', 'New Years Eve', 'NYE Wedding', 'Midnight confetti', 'NYE 2020']",['Supplies'],[69150433],"['love and joy', 'custom color selection', 'tissue paper', '7 inch push pops']",22299203,,1568281726,https://www.etsy.com/listing/558630988/new-years-eve-confetti-poppers-nye-party?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,494,50,33857667781,3,5,i_did,false,2010_2019,3,oz,6.5,6,0.25,in,False,girls,,"['Fantasy', 'Traditional']",False,True,False,,False,en-US,True,6433,"['Craft Supplies & Tools', 'Decorations & Embellishments', 'Confetti']",False,False
731658734,active,100252069,69150367,New Year&#39;s Eve Photo Booth Props,"The countdown is on for a glamorous new year! So start the year off right by throwing an upscale bash with a New Year&#39;s Eve Photo Booth and use these props for glamorous photos. 

Sold separately, use the rich black party fans set an elegant backdrop for a festive evening. The selfie booth will be the place to be at midnight by when you create a stunning photo wall with these chic party fans and our Photo Props! 

Set of 6 New Year&#39;s Eve Party Photo Booth Props:
1 moustache
1 party hat cutout
1 champagne glass cutout
1 kiss me at midnight word bubble
1 Happy New Year glasses cutout
1 NYE cutout

All are pre-mounted on wooden sticks and ready to use for your NYE bash!

WORD BANNER and BACKDROPS SOLD SEPARATELY

Complete your whole party with EnFete.  Everything you need to throw the perfect New Year&#39;s Eve bash is available in the EnFete shop.  From cups, plates, napkins, to balloons banners, photo props and more.  Everything you need to put together the perfectly coordinated party.  We even have NYE confetti cannons!


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571353462,1581984262,1571353408,1572614318,13.00,USD,6,['MI-NYE110'],"[""New Year's Eve"", 'NYE party', 'New Years Wedding', 'elegant party decor', 'photo booth backdrop', 'New Year 2020', 'Happy New Year', 'black and gold party', 'great gatsby party', 'roaring 20s party', 'winter bridal shower', 'Photo booth props', 'bachelorette party']",['Paper Goods'],[69150367],['Set of 6 New Years Eve Party Photo Props'],20641533,,1571353409,https://www.etsy.com/listing/731658734/new-years-eve-photo-booth-props?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,10,4,49554166468,1,1,someone_else,true,2010_2019,12,oz,12,10,4,in,False,girls,,"['Fantasy', 'Traditional']",False,False,False,,False,en-US,False,1334,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Banners & Signs']",False,False
670972874,active,100252069,69150433,"Team Bride Confetti Balloons, Rose Gold and Blush Bridal Shower Decor","A fun addition to a bridal shower or bachelorette, these rose gold confetti balloons will glam up any venue and will be loved by everyone. The pretty pink & rose gold confetti will add a pop of color and brighten any hen party.

For best results, we recommend a mixture of helium and a puff of air for the confetti to stick to the sides. Team the balloons with other items from our Floral bridal shower collection for a party to be remembered.

Pair with our &quot;From Miss to Mrs&quot; bunting and/or items from the Kiss the Miss Goodbye collection - all from EnFete.  

Each pack contains 5 x balloons measuring 12&quot; - tails and floral elements not included.

Lot&#39;s more TEAM BRIDE decor in the shop - complete your whole party with EnFete!


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571343607,1581974407,1550701158,1572530961,3.00,USD,35,['GR-FH-214'],"['clear balloons', 'confetti balloons', 'balloon bouquet', 'bridal shower decor', 'shower balloons', 'blush bridal shower', 'kiss the miss shower', 'bride tribe', 'bachelorette balloon', 'team bride', 'bachelorette party', 'from miss to mrs', 'rose gold balloons']",['Supplies'],[69150433],['Latex'],20790664,,1550701158,https://www.etsy.com/listing/670972874/team-bride-confetti-balloons-rose-gold?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,155,29,30193416802,1,3,someone_else,true,2010_2019,3,oz,8,4,2,in,False,,,,False,False,False,,False,en-US,True,6610,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Balloons']",False,False
694474127,active,100252069,69150433,Easter & Spring Baking Cups,"Adorable farmhouse chic Easter food and baking cups. Chic robin&#39;s egg blue and black and white patterned baking cups.

Our brand new food cups are perfect for baking cupcakes right in the oven. But don&#39;t limit yourself, there are so many great uses for them: add candy and wrap in cellophane for a holiday neighbor gift or party favor, cut up veggies and add dip for the perfect hors d&#39;oeuvres at a party, bake mini quiches, or fill with fun snacks! There are so many options with these adorable cups! 

You get 50 baking cups in each box set. 25 of 2 coordinating designs.

Please note there are very limited quantities of this item!

Those gorgeous black and white tableware items are all available too!

Complete your whole party with EnFete - shop for matching napkins, banners, cake toppers, balloons and more - everything you need to put together a perfectly coordinated event.",1571334958,1581965758,1553826509,1572531003,15.00,USD,3,['MI-PLCC76'],"['bridal shower favors', 'modern bridal shower', 'wedding shower', 'tiffany and co', 'bachelorette party', 'engagement party', 'team bride', 'baking cups', 'Easter treats', 'robins egg blue', 'rabbit baking liners', 'baking supplies', 'spring decorating']",['Supplies'],[69150433],['Paper'],25191658,,1553826510,https://www.etsy.com/listing/694474127/easter-spring-baking-cups?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,22,2,30193416802,1,3,someone_else,true,2010_2019,8,oz,8,8,3,in,False,,,,True,False,False,,True,en-US,False,6512,"['Craft Supplies & Tools', 'Kitchen Supplies', 'Baking & Cake Decorations', 'Liners & Cups']",False,False
694478417,active,100252069,69150433,Pastel Baking Cups - Striped with Gold Accents,"Our brand new baking cups are perfect for baking cupcakes right in the oven. But don&#39;t limit yourself, there are so many great uses for them: add candy and wrap in cellophane for a holiday neighbor gift or party favor, cut up veggies and add dip for the perfect hors d&#39;oeuvres at a party, bake mini quiche, or fill with fun snacks! There are so many options with these adorable cups! 

You get 50 baking cups in each box set. 25 of 2 coordinating designs.


Please note there are very limited quantities of this item!

Adorable bunny tails banner sold separately! 

Complete your whole party with EnFete - shop for matching napkins, banners, cake toppers, balloons and more - everything you need to put together a perfectly coordinated event.

Subscribe for updates, party tips, and free printables at: https://pages.convertkit.com/ceba5cd529/b18dafea38",1571334955,1581965755,1553827961,1572530968,15.00,USD,3,['MI-PLCC92'],"['bridal shower favors', 'modern bridal shower', 'wedding shower', 'bachelorette party', 'engagement party', 'baking cups', 'Easter treats', 'robins egg blue', 'rabbit baking liners', 'baking supplies', 'spring decorating', 'Easter baking', 'Easter basket']",['Supplies'],[69150433],['Paper'],25191658,,1553827962,https://www.etsy.com/listing/694478417/pastel-baking-cups-striped-with-gold?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,26,5,30193416802,1,3,someone_else,true,2010_2019,8,oz,8,8,3,in,False,,,,True,False,False,,True,en-US,False,6512,"['Craft Supplies & Tools', 'Kitchen Supplies', 'Baking & Cake Decorations', 'Liners & Cups']",False,False
484485758,active,100252069,69150433,"I Do BBQ Cupcake Topper, Black and White Buffalo Check","Make a display of treats the centerpiece of your rustic country wedding - perfect rustic wedding decor.  These cute little black and white buffalo check cupcake toppers are perfect for a lumberjack first birthday! Perfect for a gingham, rustic, country, woodland or buffalo check theme. Makes an inviting touch for a fall or country Christmas wedding. A fun idea for picnic supplies. 

Select a set of 12 ivory and black buffalo check plaid cupcake flags.

Each cupcake topper measures 7/8 inch high * 1  1/4 inch wide, not including pick.  

Made from cardstock and toothpicks.

Use for hors d’oeuvres and snacks at your holiday party! 

Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571334689,1581965489,1481336626,1572530973,7.00,USD,1,['HM-BLKGING'],"['cupcake topper', 'buffalo check', 'buffalo plaid', 'rustic wedding decor', 'lumberjack first', 'black and white', 'rustic wedding idea', 'gingham plaid', 'picnic supplies', 'black white plaid', 'Baby-q decor', 'I do bbq', 'farmhouse wedding']",['Supplies'],[69150433],['Paper'],20879105,,1565847302,https://www.etsy.com/listing/484485758/i-do-bbq-cupcake-topper-black-and-white?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,259,47,30193416802,1,3,i_did,false,2010_2019,4,oz,6.5,6,0.25,in,False,,,"['Traditional', 'Woodland']",False,False,False,,False,en-US,True,9123,"['Craft Supplies & Tools', 'Kitchen Supplies', 'Baking & Cake Decorations', 'Cake Toppers & Picks', 'Picks']",False,False
508999233,active,100252069,69150433,Lumberjack Birthday Buffalo Plaid Cake Topper,"The perfect little lumberjack party cake topper!  Red and black buffalo plaid flags that match your theme lumberjack birthday perfectly.  Your camping party will be as cozy as a flannel shirt. Check out the lumberjack party decorations category in my shop for additional woodland themed items! Perfect for a smash cake!  Perfect for a flannel and fizz bachelorette!

ADD A NUMBER in options to customize this flag.  Numbers are made from a craft brown cardstock.  Each flags pattern may vary slightly based on where on the paper it is cut


Each cake pick is 8 inches high. Flag measures 4 inches by 2.75 inches.

Made from heavy textured cardstock and a wooden dowel.


DOUBLE SIDED: I ensure all products look great from all sides, we don&#39;t go out with our backsides uncovered (ok, MOST of us don&#39;t) and your cakes and cupcake toppers shouldn&#39;t either! 


Other Lumberjack Party Decorations in the shop (save on combined shipping!):

Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571334623,1581965423,1485877492,1572530973,6.00,USD,18,[],"['lumberjack party', 'lumberjack birthday', 'red and black', 'camping party decor', 'wild one cake', 'woodland cake smash', 'plaid birthday', 'flannel party', '1st birthday', 'little boy party', 'his 30th birthday', 'buffalo check', 'boy 4th birthday']",['Supplies'],[69150433],['Paper'],20879105,,1492627603,https://www.etsy.com/listing/508999233/lumberjack-birthday-buffalo-plaid-cake?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,196,10,30193416802,1,3,i_did,false,2010_2019,4,oz,8,4,2,in,False,,,"['Woodland', 'Primitive']",False,True,False,,False,en-US,True,9122,"['Craft Supplies & Tools', 'Kitchen Supplies', 'Baking & Cake Decorations', 'Cake Toppers & Picks', 'Cake Toppers']",False,False
497274770,active,100252069,69150433,Lumberjack First Birthday Cake Smash Topper,"The perfect lumberjack first birthday party or lumberjack cake smash topper!  Red and black buffalo plaid flags that match your lumberjack party  perfectly.   Your camping party will be as cozy as a flannel shirt. Check out the lumberjack party category (1st birthday / one banner and other decorations shown) in my shop for additional woodland themed items! Everything you need to decorate for your lumberjack theme!


***Looks great in a set of three on a larger cake.  Shown on an 8 inch cake.***


Each cake pick is 8 inches high. Flag measures 4 inches by 2.75 inches.

ADD A NUMBER in &quot;options&quot; to customize this flag.  Numbers are made from a craft brown cardstock.  Each flags pattern may vary slightly based on where on the paper it is cut.  Perfect for the 1st, 2nd, 3rd , 4th...30th, or 40th birthday!  Just select the numbers you want on the flag!  Yes! you can choose two numbers!


Made from heavy textured red and black buffalo check cardstock and a wooden dowel.


DOUBLE SIDED: I ensure all products look great from all sides, we don&#39;t go out with our backsides uncovered (ok, MOST of us don&#39;t) and your cakes and cupcake toppers shouldn&#39;t either! 

Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571334619,1581965419,1486523336,1572530973,6.00,USD,3,['HM-BLKRED1CAKE'],"['channel the flannel', 'lumberjack party', 'buffalo plaid', 'buffalo check', 'lumberjack birthday', 'buffalo plaid party', 'red and black', 'cake topper', 'lumberjack 1st', 'lumberjack first', 'lumberjack one', 'cake smash', 'lumberjack cakesmash']",['Supplies'],[69150433],['Paper'],20879105,,1515532879,https://www.etsy.com/listing/497274770/lumberjack-first-birthday-cake-smash?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,498,88,30193416802,1,3,i_did,false,2010_2019,4,oz,8,4,2,in,False,,,"['Woodland', 'Primitive']",False,True,False,,False,en-US,True,9122,"['Craft Supplies & Tools', 'Kitchen Supplies', 'Baking & Cake Decorations', 'Cake Toppers & Picks', 'Cake Toppers']",False,False
533523470,active,100252069,69150433,I Do BBQ Confetti - Black and White Check,"The perfect lumberjack party or baby-q confetti!  Black and white buffalo plaid with black and ivory will match your theme lumberjack birthday decor perfectly.  Your Baby-que, barbeque, woodland or camping party will be as cozy as a flannel shirt. Check out the lumberjack party category in my shop for additional themed items! Ski lodge and cabin housewarmings are well dressed with this confetti - matches your lumberjack party decorations perfectly!

Every party needs a little confetti!

This cute little sprinkle of confetti is made from assorted papers in black and white buffalo check cardstock and shades of white, ivory and black cardstock. (Wood disks not included, but message me if you need some!)

This is approximately 100 pieces of confetti. That&#39;s enough to cover a 1-2 foot circle in the center of a round table, depending on how densely you scatter it. 

Confetti varies in size from 1/4 inch to 1 inch and a variety of colors and patterns is included in the mix


Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571334600,1581965400,1501290138,1572807269,4.75,USD,4,['HM-BWCHECKCON'],"['lumberjack party', 'buffalo check', 'lumberjack birthday', 'buffalo plaid party', 'lumberjack confetti', 'lumberjack decor', 'black and white', 'baby-que', 'baby-q confetti', 'I Do BBQ', 'flannel confetti', 'plaid party decor', 'black gingham']",['Supplies'],[69150433],"['buffalo check cardstock', 'black and white buffalo check cardstock']",20879105,,1566939317,https://www.etsy.com/listing/533523470/i-do-bbq-confetti-black-and-white-check?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,185,18,30193416802,1,3,i_did,false,2010_2019,4,oz,6.5,6,0.25,in,False,,,"['Traditional', 'Woodland']",False,True,False,,False,en-US,False,6433,"['Craft Supplies & Tools', 'Decorations & Embellishments', 'Confetti']",False,False
718610858,active,100252069,69150367,Oktoberfest Beer Tasting Garlands and Plates,"Celebrate a traditional Oktoberfest in September, or gather your friends for a fall beer tasting party.  This is a fun theme for a 21st birthday party as well.  See the EnFete blog for ideas on food and beverage pairings to complete your party.  Makes a fun bachelor party idea.

THREE OPTIONS AVAILABLE - Each is sold separately.  Add item to cart and return to this listing if you want more items.

OKTOBERFEST letter banner:

• Banner is approximately 6&#39; long
• Letters are approximately 4.25&quot; x 4.75&quot;
• Includes the letters to complete the phrase &quot;Oktoberfest&quot;
• 2 yards of twine
• Gold Foil

Set of Two Mini Oktoberfest Banners:

• 2 banners approximately 5 &#39; long
• 32 - 1.75&quot; x 2.5&quot; blue and white argyle pennant (triangle) banner pieces 
• 25 - 2&quot; circular floral banner pieces 
• Pre-stitched, Double-sided


Oktoberfest German Floral plates:

• 7&quot; Round Paper Plates 
• 12 Plates per Package 
• Gold Foil edge


Beer tasting napkins are available separately in the shop.  You can complete your whole party with EnFete.  There are lots of coordinating decorations in the shop.



Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571332899,1581963699,1567036484,1572719398,10.00,USD,22,"['MI-OKT107', 'MI-OKT141', 'MI-OKT101']","['Fall Decorations', 'Halloween Party', 'Birthday for a boy', '21st birthday', 'beer tasting party', 'fun fall party ideas', 'beer garden party', 'german banner', 'oktoberfest', 'fall wedding', 'german paper plates', 'medieval castle', 'bachelor party']",['Paper Goods'],[69150367],['Oktoberfest paper garlands'],20641533,,1567038132,https://www.etsy.com/listing/718610858/oktoberfest-beer-tasting-garlands-and?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,22,3,30193416802,1,3,someone_else,true,2010_2019,8,oz,12,10,3,in,False,women,,"['Cottage Chic', 'Boho']",False,False,False,,False,en-US,True,1339,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Garlands, Flags & Bunting']",False,False
739419129,active,100252069,69150433,21st Birthday Balloons,"A great addition to a 21st birthday celebration, our balloon bundle will be a focal point at this special celebration.

Our great balloon bundles sure to get your guests talking and will be a great addition when decorating your venue.

Our 21st Birthday Balloon bundle consists of

6 x 12 inches Balloons - Pink Marbled balloons and confetti balloons
2 x 40 inches Number balloons 21


Complete your whole party with EnFete - matching cups, plates, napkins, cake toppers - all available in the Shop!  And don&#39;t forget the photo props!


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571332018,1581962818,1569378736,1572530943,19.00,USD,15,['GR-SG-102'],"['birthday for her', 'birthday party decor', 'hanging decorations', 'surprise party', '21st birthday', 'happy birthday', 'birthday backdrop', 'photo booth backdrop', 'birthday banner', 'backdrop decor', 'birthday bouquet', 'best friend birthday', '21 balloon']",['Supplies'],[69150433],['Mylar'],20641533,,1569378737,https://www.etsy.com/listing/739419129/21st-birthday-balloons?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,17,3,36087637888,1,3,someone_else,true,2010_2019,8,oz,8,8,4,in,False,,,,False,False,False,,True,en-US,False,6610,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Balloons']",False,False
670967340,active,100252069,69150433,"Girl Gang Balloons, Bachelorette Balloons, Birthday Balloons","These fun &#39;Girl Gang&#39; balloons will make sure your friends feel part of your good vibe tribe at your celebrations! A cool, unique balloon that will make your party special. The hot pink balloon will fill your venue with color and fun - The whole gang will be wanting photos with these balloons! Perfect for a bachelorette, teen birthday, or baby girl shower!

Our pink &#39;Girl Gang&#39; balloon will be spreading good vibes - fill them with helium to keep them disco worthy all night! Mix with our &#39;Till Death Do Us party&#39; for a stylish girly set up.
Each pack contains 10 balloons measuring 12&quot; (Diameter).

HOW MANY?
This listing is for 10 HOT PINK 12 inch balloons 

Complete your whole party with Enfete - shop around for matching plates, cups, napkins and more!


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1571332018,1581962818,1550699853,1572530977,5.00,USD,13,['GR-GV-920'],"['balloon bouquet', 'hen party balloon', 'team bride balloon', 'bridal shower decor', 'shower balloons', 'miss to mrs shower', 'bride tribe', 'bachelorette balloon', 'hot pink balloons', 'girl gang', 'good vibes only', 'bachelorette party', 'teen girl birthday']",['Supplies'],[69150433],['Latex'],20790664,,1550699854,https://www.etsy.com/listing/670967340/girl-gang-balloons-bachelorette-balloons?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,23,2,30193416802,1,3,someone_else,true,2010_2019,3,oz,8,4,2,in,False,,,,False,False,False,,False,en-US,False,6610,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Balloons']",False,False
